instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
dask__dask.5f61e423.lm_rewrite__svt3emd3,swesmith/dask__dask.5f61e423,shard-4,0,0.0,0,664439446,completed,True,10374,36,17,92526,3128,95654,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__svt3emd3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__svt3emd3/dask__dask.5f61e423.lm_rewrite__svt3emd3/dask__dask.5f61e423.lm_rewrite__svt3emd3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.lm_rewrite__svt3emd3/report.json
dask__dask.5f61e423.lm_rewrite__t2706o6g,swesmith/dask__dask.5f61e423,shard-0,0,0.0,0,2056395922,completed,True,25940,186,92,1841629,11391,1853020,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__t2706o6g/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__t2706o6g/dask__dask.5f61e423.lm_rewrite__t2706o6g/dask__dask.5f61e423.lm_rewrite__t2706o6g.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.lm_rewrite__t2706o6g/report.json
dask__dask.5f61e423.lm_rewrite__xsed7u3n,swesmith/dask__dask.5f61e423,shard-2,0,0.0,0,1541078366,model_terminated,False,0,292,145,5432874,27607,5460481,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__xsed7u3n/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__xsed7u3n/dask__dask.5f61e423.lm_rewrite__xsed7u3n/dask__dask.5f61e423.lm_rewrite__xsed7u3n.traj.json,
dask__dask.5f61e423.pr_10521,swesmith/dask__dask.5f61e423,shard-7,0,0.0,0,1742059297,completed,True,12779,50,24,176543,4012,180555,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10521/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10521/dask__dask.5f61e423.pr_10521/dask__dask.5f61e423.pr_10521.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_10521/report.json
dask__dask.5f61e423.pr_10972,swesmith/dask__dask.5f61e423,shard-1,0,0.0,0,852056054,completed,True,48929,172,85,1773220,20631,1793851,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10972/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10972/dask__dask.5f61e423.pr_10972/dask__dask.5f61e423.pr_10972.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_10972/report.json
dask__dask.5f61e423.pr_11094,swesmith/dask__dask.5f61e423,shard-5,0,0.0,0,513801572,completed,True,17285,48,23,187091,4352,191443,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11094/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11094/dask__dask.5f61e423.pr_11094/dask__dask.5f61e423.pr_11094.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_11094/report.json
dask__dask.5f61e423.pr_11263,swesmith/dask__dask.5f61e423,shard-3,0,0.0,0,1514332517,completed,True,7502,34,16,107317,1508,108825,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11263/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11263/dask__dask.5f61e423.pr_11263/dask__dask.5f61e423.pr_11263.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_11263/report.json
dask__dask.5f61e423.pr_11773,swesmith/dask__dask.5f61e423,shard-0,0,0.0,0,1609406924,completed,True,10540,46,22,150385,2461,152846,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11773/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11773/dask__dask.5f61e423.pr_11773/dask__dask.5f61e423.pr_11773.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_11773/report.json
dask__dask.5f61e423.pr_7138,swesmith/dask__dask.5f61e423,shard-7,0,0.0,0,1356379159,completed,True,11992,46,22,151587,2715,154302,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_7138/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_7138/dask__dask.5f61e423.pr_7138/dask__dask.5f61e423.pr_7138.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_7138/report.json
dask__dask.5f61e423.pr_7191,swesmith/dask__dask.5f61e423,shard-7,0,0.0,0,1315793254,completed,True,14607,90,44,395555,4520,400075,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_7191/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.pr_7191/dask__dask.5f61e423.pr_7191/dask__dask.5f61e423.pr_7191.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_7191/report.json
dask__dask.5f61e423.pr_8185,swesmith/dask__dask.5f61e423,shard-6,0,0.0,0,1454750897,completed,True,39560,146,72,1230710,12743,1243453,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.pr_8185/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.pr_8185/dask__dask.5f61e423.pr_8185/dask__dask.5f61e423.pr_8185.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_8185/report.json
dask__dask.5f61e423.pr_9184,swesmith/dask__dask.5f61e423,shard-0,0,0.0,0,1600850989,completed,True,12279,42,20,115601,3145,118746,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_9184/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_9184/dask__dask.5f61e423.pr_9184/dask__dask.5f61e423.pr_9184.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/dask__dask.5f61e423.pr_9184/report.json
django-money__django-money.835c1ab8.combine_file__3toz5lan,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,1847119349,completed,True,20427,78,38,420624,11199,431823,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__3toz5lan/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__3toz5lan/django-money__django-money.835c1ab8.combine_file__3toz5lan/django-money__django-money.835c1ab8.combine_file__3toz5lan.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__3toz5lan/report.json
django-money__django-money.835c1ab8.combine_file__jl0a9qof,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,1943429888,completed,True,34447,174,86,1623902,17223,1641125,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__jl0a9qof/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__jl0a9qof/django-money__django-money.835c1ab8.combine_file__jl0a9qof/django-money__django-money.835c1ab8.combine_file__jl0a9qof.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__jl0a9qof/report.json
django-money__django-money.835c1ab8.combine_file__m9wcqtpo,swesmith/django-money__django-money.835c1ab8,shard-2,0,0.0,0,914007123,completed,True,14129,46,22,148940,3491,152431,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__m9wcqtpo/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__m9wcqtpo/django-money__django-money.835c1ab8.combine_file__m9wcqtpo/django-money__django-money.835c1ab8.combine_file__m9wcqtpo.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__m9wcqtpo/report.json
django-money__django-money.835c1ab8.combine_file__nyz5wb5v,swesmith/django-money__django-money.835c1ab8,shard-2,0,0.0,0,462817853,completed,True,24183,124,61,1054390,10835,1065225,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__nyz5wb5v/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__nyz5wb5v/django-money__django-money.835c1ab8.combine_file__nyz5wb5v/django-money__django-money.835c1ab8.combine_file__nyz5wb5v.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__nyz5wb5v/report.json
django-money__django-money.835c1ab8.combine_file__vthyqfkt,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,2068413476,completed,True,37486,84,41,447543,10081,457624,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__vthyqfkt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__vthyqfkt/django-money__django-money.835c1ab8.combine_file__vthyqfkt/django-money__django-money.835c1ab8.combine_file__vthyqfkt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__vthyqfkt/report.json
django-money__django-money.835c1ab8.combine_file__yw0532zq,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,1761771992,completed,True,16109,50,24,139714,4214,143928,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__yw0532zq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__yw0532zq/django-money__django-money.835c1ab8.combine_file__yw0532zq/django-money__django-money.835c1ab8.combine_file__yw0532zq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__yw0532zq/report.json
django-money__django-money.835c1ab8.combine_module__1885j4ac,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,324861645,completed,True,15808,68,33,368214,7326,375540,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__1885j4ac/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__1885j4ac/django-money__django-money.835c1ab8.combine_module__1885j4ac/django-money__django-money.835c1ab8.combine_module__1885j4ac.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__1885j4ac/report.json
django-money__django-money.835c1ab8.combine_module__ga4afenn,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,1716642266,completed,True,17966,84,41,370923,6958,377881,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ga4afenn/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ga4afenn/django-money__django-money.835c1ab8.combine_module__ga4afenn/django-money__django-money.835c1ab8.combine_module__ga4afenn.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ga4afenn/report.json
django-money__django-money.835c1ab8.combine_module__jx1azuxl,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,503575952,completed,True,17153,70,34,313968,6063,320031,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jx1azuxl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jx1azuxl/django-money__django-money.835c1ab8.combine_module__jx1azuxl/django-money__django-money.835c1ab8.combine_module__jx1azuxl.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__jx1azuxl/report.json
django-money__django-money.835c1ab8.combine_module__jz8djnqa,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,396086839,completed,True,29321,86,42,558690,9413,568103,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jz8djnqa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jz8djnqa/django-money__django-money.835c1ab8.combine_module__jz8djnqa/django-money__django-money.835c1ab8.combine_module__jz8djnqa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__jz8djnqa/report.json
django-money__django-money.835c1ab8.combine_module__lpl73coe,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,809043501,completed,True,31088,80,39,458672,10618,469290,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__lpl73coe/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__lpl73coe/django-money__django-money.835c1ab8.combine_module__lpl73coe/django-money__django-money.835c1ab8.combine_module__lpl73coe.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__lpl73coe/report.json
django-money__django-money.835c1ab8.combine_module__optskkux,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,2113352241,completed,True,26949,136,67,1290166,16232,1306398,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__optskkux/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__optskkux/django-money__django-money.835c1ab8.combine_module__optskkux/django-money__django-money.835c1ab8.combine_module__optskkux.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__optskkux/report.json
django-money__django-money.835c1ab8.combine_module__r7uh2czb,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,278463369,completed,True,14594,44,21,108463,3503,111966,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__r7uh2czb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__r7uh2czb/django-money__django-money.835c1ab8.combine_module__r7uh2czb/django-money__django-money.835c1ab8.combine_module__r7uh2czb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__r7uh2czb/report.json
django-money__django-money.835c1ab8.combine_module__syqq7e00,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,1033551175,completed,True,25129,104,51,539648,8307,547955,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__syqq7e00/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__syqq7e00/django-money__django-money.835c1ab8.combine_module__syqq7e00/django-money__django-money.835c1ab8.combine_module__syqq7e00.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__syqq7e00/report.json
django-money__django-money.835c1ab8.combine_module__tzipu5hg,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,1289413048,completed,True,28085,96,47,638252,13678,651930,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__tzipu5hg/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__tzipu5hg/django-money__django-money.835c1ab8.combine_module__tzipu5hg/django-money__django-money.835c1ab8.combine_module__tzipu5hg.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__tzipu5hg/report.json
django-money__django-money.835c1ab8.combine_module__ud13hv73,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,13155558,completed,True,19375,38,18,82107,4253,86360,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ud13hv73/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ud13hv73/django-money__django-money.835c1ab8.combine_module__ud13hv73/django-money__django-money.835c1ab8.combine_module__ud13hv73.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ud13hv73/report.json
