instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
django-money__django-money.835c1ab8.combine_file__vthyqfkt,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,2068413476,completed,True,9245,82,40,439838,9747,449585,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__vthyqfkt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__vthyqfkt/django-money__django-money.835c1ab8.combine_file__vthyqfkt/django-money__django-money.835c1ab8.combine_file__vthyqfkt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__vthyqfkt/report.json
django-money__django-money.835c1ab8.combine_file__yw0532zq,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,1761771992,completed,True,14217,52,25,153065,4366,157431,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__yw0532zq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_file__yw0532zq/django-money__django-money.835c1ab8.combine_file__yw0532zq/django-money__django-money.835c1ab8.combine_file__yw0532zq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_file__yw0532zq/report.json
django-money__django-money.835c1ab8.combine_module__1885j4ac,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,324861645,completed,True,17088,48,23,190229,4653,194882,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__1885j4ac/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__1885j4ac/django-money__django-money.835c1ab8.combine_module__1885j4ac/django-money__django-money.835c1ab8.combine_module__1885j4ac.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__1885j4ac/report.json
django-money__django-money.835c1ab8.combine_module__ga4afenn,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,1716642266,completed,True,20782,98,48,557710,7474,565184,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ga4afenn/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ga4afenn/django-money__django-money.835c1ab8.combine_module__ga4afenn/django-money__django-money.835c1ab8.combine_module__ga4afenn.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ga4afenn/report.json
django-money__django-money.835c1ab8.combine_module__jx1azuxl,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,503575952,completed,True,17235,60,29,254041,4623,258664,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jx1azuxl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jx1azuxl/django-money__django-money.835c1ab8.combine_module__jx1azuxl/django-money__django-money.835c1ab8.combine_module__jx1azuxl.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__jx1azuxl/report.json
django-money__django-money.835c1ab8.combine_module__jz8djnqa,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,396086839,completed,True,18851,72,35,424438,7340,431778,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jz8djnqa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__jz8djnqa/django-money__django-money.835c1ab8.combine_module__jz8djnqa/django-money__django-money.835c1ab8.combine_module__jz8djnqa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__jz8djnqa/report.json
django-money__django-money.835c1ab8.combine_module__lpl73coe,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,809043501,completed,True,32753,118,58,829907,14655,844562,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__lpl73coe/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__lpl73coe/django-money__django-money.835c1ab8.combine_module__lpl73coe/django-money__django-money.835c1ab8.combine_module__lpl73coe.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__lpl73coe/report.json
django-money__django-money.835c1ab8.combine_module__optskkux,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,2113352241,completed,True,22195,120,59,840535,10282,850817,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__optskkux/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__optskkux/django-money__django-money.835c1ab8.combine_module__optskkux/django-money__django-money.835c1ab8.combine_module__optskkux.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__optskkux/report.json
django-money__django-money.835c1ab8.combine_module__r7uh2czb,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,278463369,completed,True,16881,52,25,150772,4581,155353,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__r7uh2czb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__r7uh2czb/django-money__django-money.835c1ab8.combine_module__r7uh2czb/django-money__django-money.835c1ab8.combine_module__r7uh2czb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__r7uh2czb/report.json
django-money__django-money.835c1ab8.combine_module__syqq7e00,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,1033551175,completed,True,16352,66,32,307809,6010,313819,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__syqq7e00/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__syqq7e00/django-money__django-money.835c1ab8.combine_module__syqq7e00/django-money__django-money.835c1ab8.combine_module__syqq7e00.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__syqq7e00/report.json
django-money__django-money.835c1ab8.combine_module__tzipu5hg,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,1289413048,completed,True,38840,102,50,648113,13719,661832,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__tzipu5hg/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__tzipu5hg/django-money__django-money.835c1ab8.combine_module__tzipu5hg/django-money__django-money.835c1ab8.combine_module__tzipu5hg.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__tzipu5hg/report.json
django-money__django-money.835c1ab8.combine_module__ud13hv73,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,13155558,completed,True,20266,54,26,171302,5393,176695,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ud13hv73/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ud13hv73/django-money__django-money.835c1ab8.combine_module__ud13hv73/django-money__django-money.835c1ab8.combine_module__ud13hv73.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ud13hv73/report.json
django-money__django-money.835c1ab8.combine_module__xv6pshhd,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,46367763,completed,True,25294,116,57,951972,9717,961689,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__xv6pshhd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__xv6pshhd/django-money__django-money.835c1ab8.combine_module__xv6pshhd/django-money__django-money.835c1ab8.combine_module__xv6pshhd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__xv6pshhd/report.json
django-money__django-money.835c1ab8.func_basic__080po5jt,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,1631805384,completed,True,18976,76,37,407751,5582,413333,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__080po5jt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__080po5jt/django-money__django-money.835c1ab8.func_basic__080po5jt/django-money__django-money.835c1ab8.func_basic__080po5jt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__080po5jt/report.json
django-money__django-money.835c1ab8.func_basic__0pj3bj4v,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,2731035,completed,True,11562,46,22,97665,3127,100792,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__0pj3bj4v/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__0pj3bj4v/django-money__django-money.835c1ab8.func_basic__0pj3bj4v/django-money__django-money.835c1ab8.func_basic__0pj3bj4v.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__0pj3bj4v/report.json
django-money__django-money.835c1ab8.func_basic__1yh3szja,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,2070417243,completed,True,17247,36,17,75855,3455,79310,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__1yh3szja/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__1yh3szja/django-money__django-money.835c1ab8.func_basic__1yh3szja/django-money__django-money.835c1ab8.func_basic__1yh3szja.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__1yh3szja/report.json
django-money__django-money.835c1ab8.func_basic__34mglbvj,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,914519393,completed,True,30346,90,44,496607,9540,506147,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__34mglbvj/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__34mglbvj/django-money__django-money.835c1ab8.func_basic__34mglbvj/django-money__django-money.835c1ab8.func_basic__34mglbvj.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__34mglbvj/report.json
django-money__django-money.835c1ab8.func_basic__a7rzbihk,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,2043722057,completed,True,16764,42,20,125634,3909,129543,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__a7rzbihk/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__a7rzbihk/django-money__django-money.835c1ab8.func_basic__a7rzbihk/django-money__django-money.835c1ab8.func_basic__a7rzbihk.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__a7rzbihk/report.json
django-money__django-money.835c1ab8.func_basic__abogoovz,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,483654770,completed,True,7753,110,54,786679,8803,795482,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__abogoovz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__abogoovz/django-money__django-money.835c1ab8.func_basic__abogoovz/django-money__django-money.835c1ab8.func_basic__abogoovz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__abogoovz/report.json
django-money__django-money.835c1ab8.func_basic__cnqudz0t,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,149184773,completed,True,7958,90,44,690710,5440,696150,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__cnqudz0t/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__cnqudz0t/django-money__django-money.835c1ab8.func_basic__cnqudz0t/django-money__django-money.835c1ab8.func_basic__cnqudz0t.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__cnqudz0t/report.json
django-money__django-money.835c1ab8.func_basic__jtbd1xhv,swesmith/django-money__django-money.835c1ab8,shard-0,0,0.0,0,1185437439,completed,True,7596,56,27,314969,5263,320232,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__jtbd1xhv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__jtbd1xhv/django-money__django-money.835c1ab8.func_basic__jtbd1xhv/django-money__django-money.835c1ab8.func_basic__jtbd1xhv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__jtbd1xhv/report.json
django-money__django-money.835c1ab8.func_basic__mpscvspb,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,892823952,completed,True,10160,32,15,65286,1583,66869,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__mpscvspb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__mpscvspb/django-money__django-money.835c1ab8.func_basic__mpscvspb/django-money__django-money.835c1ab8.func_basic__mpscvspb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__mpscvspb/report.json
django-money__django-money.835c1ab8.func_basic__qugtyi0w,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,1762187515,completed,True,19753,86,42,552792,9346,562138,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__qugtyi0w/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__qugtyi0w/django-money__django-money.835c1ab8.func_basic__qugtyi0w/django-money__django-money.835c1ab8.func_basic__qugtyi0w.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__qugtyi0w/report.json
django-money__django-money.835c1ab8.func_basic__yjsm7duf,swesmith/django-money__django-money.835c1ab8,shard-1,0,0.0,0,114004800,completed,True,17416,78,38,447000,4638,451638,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__yjsm7duf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__yjsm7duf/django-money__django-money.835c1ab8.func_basic__yjsm7duf/django-money__django-money.835c1ab8.func_basic__yjsm7duf.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__yjsm7duf/report.json
django-money__django-money.835c1ab8.func_basic__zz2dbhgu,swesmith/django-money__django-money.835c1ab8,shard-7,0,0.0,0,859226175,completed,True,7529,94,46,517842,8505,526347,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__zz2dbhgu/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__zz2dbhgu/django-money__django-money.835c1ab8.func_basic__zz2dbhgu/django-money__django-money.835c1ab8.func_basic__zz2dbhgu.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__zz2dbhgu/report.json
django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,649567304,completed,True,20087,74,36,425616,6569,432185,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1/django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1/django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_pm_class_rm_funcs__s7ns24r1/report.json
django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,675066869,completed,True,16969,76,37,318244,5301,323545,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__5fniyw02/report.json
django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc,swesmith/django-money__django-money.835c1ab8,shard-2,0,0.0,0,2017180829,completed,True,9280,64,31,340613,6394,347007,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_pm_ctrl_invert_if__vm3ct8uc/report.json
