instance_id,repo,shard,rollout_status,rollout_returncode,mini_swe_exit_status,agent_exit_status,patch_present,patch_chars,patch_files,patch_added_lines,patch_deleted_lines,patch_source,discarded_error_patch_chars,trajectory_steps,trajectory_messages,agent_action_steps,model_api_calls,prompt_tokens_total,completion_tokens_total,total_tokens,max_prompt_tokens,final_prompt_tokens,finish_reason_stop,finish_reason_length,finish_reason_other,step_limit,step_limit_utilization,context_limit,context_limit_utilization,commands_executed,commands_succeeded,commands_failed,commands_unknown_returncode,repeated_commands,test_command_steps,edit_command_steps,format_errors,command_timeouts,truncated_observations,submission_step,duration_seconds,seconds_per_action,duration_source,duration_is_estimate,evaluation_status,resolved,evaluation_returncode,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failure_stage,failure_category,failure_reason,failure_evidence,needs_llm_review,trajectory_path,evaluation_report_path
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,shard-0,completed,0,,Submitted,True,22055,11,560,9,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sphinx-doc__sphinx-9320/preds.json,,29,58,28,28,269752,5274,275026,14452,14452,28,0,0,200,0.14,65536,0.22052,28,27,0,1,0,0,9,0,0,1,28,237.797,8.49275,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,9,evaluation,tests_failed,Patch evaluated but did not resolve the task,"The next patch would create the file test_normal_case_fixed.py, | which already exists!  Assuming -R. | patching file test_normal_case_fixed.py | patching file tox.ini | Reversed (or previously applied) patch detected!  Assuming -R. | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sphinx-doc__sphinx-9320/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sphinx-doc__sphinx-9320/report.json
sphinx-doc__sphinx-9711,sphinx-doc/sphinx,shard-0,completed,0,,Submitted,True,9702,4,183,11,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sphinx-doc__sphinx-9711/preds.json,,24,48,23,23,150678,4321,154999,11247,11247,23,0,0,200,0.115,65536,0.171616,23,22,0,1,2,0,8,0,0,0,23,206.707,8.987261,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Reversed (or previously applied) patch detected!  Assuming -R. | patching file sphinx/extension.py | Reversed (or previously applied) patch detected!  Assuming -R. | patching file tox.ini | Reversed (or previously applied) patch detected!  Assuming -R. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sphinx-doc__sphinx-9711/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sphinx-doc__sphinx-9711/report.json
sympy__sympy-13372,sympy/sympy,shard-0,completed,0,,Submitted,True,13337,8,342,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-13372/preds.json,,27,54,26,26,267185,3646,270831,15632,15632,26,0,0,200,0.13,65536,0.238525,26,25,0,1,2,0,8,0,0,2,26,188.955,7.2675,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,44,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-13372/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-13372/report.json
sympy__sympy-13877,sympy/sympy,shard-0,completed,0,,Submitted,True,12156,6,285,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-13877/preds.json,,31,62,30,30,248417,4073,252490,14836,14836,30,0,0,200,0.15,65536,0.226379,30,26,3,1,4,0,8,0,0,0,30,211.309,7.043633,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,110,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch sympy/core/exprtools.py cleanly. | Applied patch test_edge_cases.py cleanly. | warning: squelched 9 whitespace errors | warning: 14 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-13877/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-13877/report.json
sympy__sympy-15345,sympy/sympy,shard-0,completed,0,,Submitted,True,19021,14,440,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-15345/preds.json,,64,128,63,63,874680,8009,882689,22693,22693,63,0,0,200,0.315,65536,0.346268,63,51,11,1,10,0,22,0,0,0,63,349.781,5.552079,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,8,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-15345/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-15345/report.json
sympy__sympy-16766,sympy/sympy,shard-0,completed,0,,Submitted,True,22212,14,614,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-16766/preds.json,,104,208,103,103,2077132,12351,2089483,35454,35454,103,0,0,200,0.515,65536,0.540985,103,96,6,1,25,0,26,0,0,1,103,469.075,4.554126,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,7,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_multiple_indices.py cleanly. | Applied patch test_original_issue.py cleanly. | Applied patch test_with_fix.py cleanly. | warning: squelched 3 whitespace errors | warning: 8 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-16766/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-16766/report.json
sympy__sympy-18199,sympy/sympy,shard-0,completed,0,,Submitted,True,35363,14,908,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-18199/preds.json,,52,104,51,51,906224,13238,919462,34254,34254,51,0,0,200,0.255,65536,0.522675,51,40,10,1,2,1,14,0,0,1,51,460.006,9.019725,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,113,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive_fix.py cleanly. | Applied patch test_nthroot_issue.py cleanly. | Applied patch test_specific_case.py cleanly. | warning: squelched 97 whitespace errors | warning: 102 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-18199/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-18199/report.json
sympy__sympy-19783,sympy/sympy,shard-0,completed,0,,Submitted,True,15434,11,354,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-19783/preds.json,,57,114,56,56,638697,7596,646293,18758,18758,56,0,0,200,0.28,65536,0.286224,56,48,7,1,8,0,15,0,0,1,56,313.073,5.590589,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,9,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-19783/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-19783/report.json
sympy__sympy-21379,sympy/sympy,shard-0,completed,0,,Submitted,True,15328,4,355,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-21379/preds.json,,115,230,114,114,3501153,19635,3520788,55229,55229,114,0,0,200,0.57,65536,0.842728,114,103,10,1,13,0,25,0,0,1,114,572.634,5.023105,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,91,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch sympy/functions/elementary/hyperbolic.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 4 whitespace errors | warning: 9 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-21379/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-21379/report.json
sympy__sympy-22914,sympy/sympy,shard-0,completed,0,,Submitted,True,9735,6,235,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-22914/preds.json,,50,100,49,49,454646,4560,459206,15357,15357,49,0,0,200,0.245,65536,0.234329,49,38,10,1,3,0,7,0,0,1,49,193.403,3.947,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,17,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-22914/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-22914/report.json
sympy__sympy-24443,sympy/sympy,shard-0,completed,0,,Submitted,True,20402,12,504,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-24443/preds.json,,39,78,38,38,450659,6489,457148,19350,19350,38,0,0,200,0.19,65536,0.295258,38,35,2,1,2,1,12,0,0,2,38,216.924,5.708526,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,1,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-0/trajectories/sympy__sympy-24443/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sympy__sympy-24443/report.json
astropy__astropy-13033,astropy/astropy,shard-1,completed,0,,Submitted,True,18658,9,398,4,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-13033/preds.json,,20,40,19,19,128519,4512,133031,10246,10246,19,0,0,200,0.095,65536,0.156342,19,17,1,1,1,0,7,0,0,0,19,174.861,9.203211,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,20,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file reproduce_issue.py | The next patch would create the file test_comprehensive.py, | which already exists!  Assuming -R. | patching file test_comprehensive.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-13033/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/astropy__astropy-13033/report.json
astropy__astropy-14309,astropy/astropy,shard-1,completed,0,,Submitted,True,16110,10,370,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-14309/preds.json,,38,76,37,37,339039,5054,344093,18043,18043,37,0,0,200,0.185,65536,0.275314,37,34,2,1,3,5,12,0,0,0,37,207.675,5.612838,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,141,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file test_final.py | The next patch would create the file test_original_case.py, | which already exists!  Assuming -R. | patching file test_original_case.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-14309/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/astropy__astropy-14309/report.json
astropy__astropy-7336,astropy/astropy,shard-1,completed,0,,Submitted,True,14688,8,360,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-7336/preds.json,,31,62,30,30,270741,4548,275289,12961,12961,30,0,0,200,0.15,65536,0.197769,30,26,3,1,6,0,10,0,0,0,30,180.852,6.0284,mini_swe_start_to_trajectory,True,unresolved,False,0,1,0,338,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_edge_cases.py cleanly. | Applied patch test_final_validation.py cleanly. | Applied patch test_reproduce_issue.py cleanly. | warning: squelched 10 whitespace errors | warning: 15 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/astropy__astropy-7336/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/astropy__astropy-7336/report.json
django__django-10914,django/django,shard-1,completed,0,,Submitted,True,21452,9,517,25,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-10914/preds.json,,170,340,169,169,4941291,21231,4962522,52867,52867,169,0,0,200,0.845,65536,0.806686,169,132,36,1,59,0,59,0,0,1,169,759.11,4.491775,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,98,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_final.py cleanly. | Applied patch test_fix.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 1 whitespace error | warning: 6 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-10914/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-10914/report.json
django__django-11133,django/django,shard-1,completed,0,,Submitted,True,18658,9,504,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11133/preds.json,,41,82,40,40,452087,9056,461143,18489,18489,40,0,0,200,0.2,65536,0.28212,40,28,11,1,8,0,16,0,0,1,40,294.81,7.37025,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,64,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11133/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-11133/report.json
django__django-11239,django/django,shard-1,completed,0,,Submitted,True,36549,11,1053,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11239/preds.json,,41,82,40,40,555227,10885,566112,26014,26014,40,0,0,200,0.2,65536,0.396942,40,35,4,1,3,0,11,0,0,1,40,366.452,9.1613,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,5,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_ssl_fix.py cleanly. | Applied patch test_ssl_fix_clean.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 47 whitespace errors | warning: 52 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11239/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-11239/report.json
django__django-11451,django/django,shard-1,completed,0,,Submitted,True,13868,5,329,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11451/preds.json,,29,58,28,28,221000,5427,226427,14667,14667,28,0,0,200,0.14,65536,0.223801,28,21,6,1,5,2,8,0,0,1,28,217.022,7.750786,mini_swe_start_to_trajectory,True,unresolved,False,0,6,0,44,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch edit_via_str_replace cleanly. | Applied patch simple_test.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 19 whitespace errors | warning: 24 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11451/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-11451/report.json
django__django-11734,django/django,shard-1,completed,0,,Submitted,True,23606,8,734,4,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11734/preds.json,,85,170,84,84,1629477,14655,1644132,37597,37597,84,0,0,200,0.42,65536,0.573685,84,64,19,1,11,0,17,0,0,1,84,486.39,5.790357,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,275,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch original_pr_test.py cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch test_outerref_issue.py cleanly. | warning: squelched 7 whitespace errors | warning: 12 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11734/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-11734/report.json
django__django-11885,django/django,shard-1,completed,0,,Submitted,True,52925,13,1435,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11885/preds.json,,122,244,121,121,4494053,30528,4524581,60733,60733,121,0,0,200,0.605,65536,0.926712,121,93,27,1,19,0,60,0,0,1,121,1078.019,8.909248,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,43,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_final_functionality.py cleanly. | Applied patch test_real_fast_delete.py cleanly. | Applied patch test_simple_combine.py cleanly. | warning: squelched 27 whitespace errors | warning: 32 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-11885/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-11885/report.json
django__django-12155,django/django,shard-1,completed,0,,Submitted,True,38265,20,1032,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-12155/preds.json,,60,120,59,59,856647,14168,870815,26291,26291,59,0,0,200,0.295,65536,0.401169,59,50,8,1,6,1,24,0,0,0,59,503.489,8.533712,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,6,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-1/trajectories/django__django-12155/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-12155/report.json
