instance_id,repo,shard,rollout_status,rollout_returncode,mini_swe_exit_status,agent_exit_status,patch_present,patch_chars,patch_files,patch_added_lines,patch_deleted_lines,patch_source,discarded_error_patch_chars,trajectory_steps,trajectory_messages,agent_action_steps,model_api_calls,prompt_tokens_total,completion_tokens_total,total_tokens,max_prompt_tokens,final_prompt_tokens,finish_reason_stop,finish_reason_length,finish_reason_other,step_limit,step_limit_utilization,context_limit,context_limit_utilization,commands_executed,commands_succeeded,commands_failed,commands_unknown_returncode,repeated_commands,test_command_steps,edit_command_steps,format_errors,command_timeouts,truncated_observations,submission_step,duration_seconds,seconds_per_action,duration_source,duration_is_estimate,evaluation_status,resolved,evaluation_returncode,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failure_stage,failure_category,failure_reason,failure_evidence,needs_llm_review,trajectory_path,evaluation_report_path
django__django-12193,django/django,shard-2,completed,0,,Submitted,True,21042,6,503,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12193/preds.json,,52,104,51,51,672403,13953,686356,24760,24760,51,0,0,200,0.255,65536,0.377808,51,43,7,1,14,0,19,0,0,1,51,496.747,9.740137,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,11,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix.py cleanly. | Applied patch test_fix_final.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 37 whitespace errors | warning: 42 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12193/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-12193/report.json
django__django-12406,django/django,shard-2,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,142,284,141,141,4820532,23139,4843671,65436,65436,140,1,0,200,0.705,65536,0.998474,140,112,28,0,13,0,30,1,0,2,,909.735,6.452021,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"tion - {""error"":{""message"":""This model's maximum context length is 65536 tokens. However, your request has 65642 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 11:52:55,079 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12406/django__django-12406/django__django-12406.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12406/trajectory.json,
django__django-12858,django/django,shard-2,completed,0,,Submitted,True,26176,9,780,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12858/preds.json,,73,146,72,72,1364474,15103,1379577,34089,34089,72,0,0,200,0.36,65536,0.520157,72,57,14,1,13,1,19,0,0,1,72,620.766,8.62175,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,73,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-12858/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-12858/report.json
django__django-13112,django/django,shard-2,completed,0,,Submitted,True,28836,7,745,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13112/preds.json,,81,162,80,80,2040200,21210,2061410,47006,47006,80,0,0,200,0.4,65536,0.717255,80,54,25,1,16,2,22,0,0,1,80,824.715,10.308938,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,63,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch final_test.py cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 79 whitespace errors | warning: 84 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13112/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13112/report.json
django__django-13315,django/django,shard-2,completed,0,,Submitted,True,45027,10,1213,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13315/preds.json,,57,114,56,56,957388,18127,975515,32294,32294,56,0,0,200,0.28,65536,0.492767,56,43,12,1,7,1,16,0,0,1,56,728.206,13.003679,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,146,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive_fix.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 130 whitespace errors | warning: 135 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13315/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13315/report.json
django__django-13417,django/django,shard-2,completed,0,,Submitted,True,29854,13,887,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13417/preds.json,,86,172,85,85,1416791,16249,1433040,32116,32116,85,0,0,200,0.425,65536,0.490051,85,67,17,1,15,1,25,0,0,0,85,669.583,7.877447,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,280,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13417/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13417/report.json
django__django-13590,django/django,shard-2,completed,0,,Submitted,True,29118,10,738,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13590/preds.json,,31,62,30,30,282499,6837,289336,14972,14972,30,0,0,200,0.15,65536,0.228455,30,24,5,1,0,1,10,0,0,1,30,315.571,10.519033,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,145,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13590/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13590/report.json
django__django-13810,django/django,shard-2,completed,0,,Submitted,True,29686,8,759,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13810/preds.json,,44,88,43,43,588198,12302,600500,23996,23996,43,0,0,200,0.215,65536,0.36615,43,33,9,1,8,3,16,0,0,1,43,502.579,11.687884,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,30,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-13810/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13810/report.json
django__django-14011,django/django,shard-2,completed,0,,Submitted,True,11560,3,225,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14011/preds.json,,96,192,95,95,2328952,21339,2350291,43353,43353,95,0,0,200,0.475,65536,0.661514,95,76,17,2,6,4,42,0,1,1,95,853.806,8.987432,mini_swe_start_to_trajectory,True,unresolved,False,0,0,17,2,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Checking patch edit_via_str_replace... | Applied patch django/core/servers/basehttp.py cleanly. | Applied patch django/test/testcases.py cleanly. | Applied patch edit_via_str_replace cleanly. | warning: 2 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14011/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-14011/report.json
django__django-14170,django/django,shard-2,completed,0,,Submitted,True,21727,7,510,10,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14170/preds.json,,55,110,54,54,819382,9008,828390,25515,25515,54,0,0,200,0.27,65536,0.389328,54,43,10,1,5,0,19,0,0,2,54,320.926,5.943074,mini_swe_start_to_trajectory,True,unresolved,False,0,2,0,67,9,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch test_fix.py cleanly. | Applied patch test_sql_generation.py cleanly. | Applied patch verify_fix.py cleanly. | warning: 4 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14170/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-14170/report.json
django__django-14404,django/django,shard-2,completed,0,,Submitted,True,12922,5,331,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14404/preds.json,,29,58,28,28,191943,3328,195271,10982,10982,28,0,0,200,0.14,65536,0.167572,28,27,0,1,0,0,4,0,0,1,28,156.777,5.599179,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,323,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch edit_via_str_replace cleanly. | Applied patch simple_test.py cleanly. | Applied patch test_catch_all_view.py cleanly. | Applied patch verify_fix.py cleanly. | warning: 4 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14404/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-14404/report.json
django__django-14608,django/django,shard-2,completed,0,,Submitted,True,8419,2,174,3,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14608/preds.json,,51,102,50,50,511389,8124,519513,17609,17609,50,0,0,200,0.25,65536,0.268692,50,41,8,1,8,0,16,0,0,0,50,257.409,5.14818,mini_swe_start_to_trajectory,True,resolved,True,0,4,0,394,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14608/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-14608/report.json
django__django-14792,django/django,shard-2,completed,0,,Submitted,True,41248,11,994,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14792/preds.json,,35,70,34,34,494424,13074,507498,27371,27371,34,0,0,200,0.17,65536,0.417648,34,29,4,1,2,0,13,0,0,2,34,387.201,11.388265,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,23,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_pr_resolution_corrected.py cleanly. | Applied patch test_timezone_behavior.py cleanly. | Applied patch test_tzname_delta.py cleanly. | warning: squelched 96 whitespace errors | warning: 101 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-14792/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-14792/report.json
django__django-15104,django/django,shard-2,completed,0,,Submitted,True,25159,9,592,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15104/preds.json,,35,70,34,34,345065,9820,354885,17043,17043,34,0,0,200,0.17,65536,0.260056,34,22,11,1,3,2,10,0,0,1,34,298.029,8.765559,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,131,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15104/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-15104/report.json
django__django-15280,django/django,shard-2,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,101,202,100,100,2598404,27104,2625508,64609,64609,100,0,0,200,0.5,65536,0.985855,100,83,17,0,23,0,33,0,0,4,,952.888,9.52888,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"tion - {""error"":{""message"":""This model's maximum context length is 65536 tokens. However, your request has 65819 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 12:09:46,439 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15280/django__django-15280/django__django-15280.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15280/trajectory.json,
django__django-15503,django/django,shard-2,completed,0,,Submitted,True,24407,10,701,6,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15503/preds.json,,71,142,70,70,1521695,14449,1536144,37954,37954,70,0,0,200,0.35,65536,0.579132,70,62,7,1,23,1,19,0,0,1,70,500.587,7.151243,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,77,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_pr_issue.py cleanly. | Applied patch test_reproduce_issue.py cleanly. | Applied patch tests/settings.py cleanly. | warning: squelched 1 whitespace error | warning: 6 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15503/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-15503/report.json
django__django-15695,django/django,shard-2,completed,0,,Submitted,True,44712,11,1139,18,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15695/preds.json,,65,130,64,64,1206898,16586,1223484,33918,33918,64,0,0,200,0.32,65536,0.517548,64,50,13,1,5,2,17,0,0,0,64,579.511,9.054859,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,122,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_rename_index_fix.py cleanly. | Applied patch test_rename_index_simple.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 131 whitespace errors | warning: 136 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15695/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-15695/report.json
django__django-15930,django/django,shard-2,completed,0,,Submitted,True,32739,12,983,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15930/preds.json,,83,166,82,82,1992307,14498,2006805,46281,46281,82,0,0,200,0.41,65536,0.706192,82,77,4,1,14,0,19,0,0,2,82,550.823,6.717354,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,88,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-15930/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-15930/report.json
django__django-16136,django/django,shard-2,completed,0,,Submitted,True,34139,18,942,3,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16136/preds.json,,143,286,142,142,3809123,19855,3828978,56390,56390,142,0,0,200,0.71,65536,0.860443,142,129,12,1,25,1,42,0,0,1,142,823.013,5.795866,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,7,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_response.py cleanly. | Applied patch test_with_client.py cleanly. | Applied patch urls.py cleanly. | warning: squelched 43 whitespace errors | warning: 48 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16136/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-16136/report.json
django__django-16429,django/django,shard-2,completed,0,,Submitted,True,17005,7,476,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16429/preds.json,,35,70,34,34,287191,5523,292714,15391,15391,34,0,0,200,0.17,65536,0.234848,34,25,8,1,5,2,10,0,0,1,34,236.865,6.966618,mini_swe_start_to_trajectory,True,resolved,True,0,4,0,21,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16429/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-16429/report.json
django__django-16595,django/django,shard-2,completed,0,,Submitted,True,27638,9,643,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16595/preds.json,,60,120,59,59,982190,12661,994851,31636,31636,59,0,0,200,0.295,65536,0.482727,59,45,13,1,11,2,20,0,0,2,59,510.226,8.647898,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,37,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_field_creation.py cleanly. | warning: squelched 29 whitespace errors | warning: 34 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16595/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-16595/report.json
django__django-16819,django/django,shard-2,completed,0,,Submitted,True,26063,8,608,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16819/preds.json,,37,74,36,36,425018,6829,431847,19807,19807,36,0,0,200,0.18,65536,0.302231,36,32,3,1,1,2,8,0,0,1,36,284.642,7.906722,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,38,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-16819/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-16819/report.json
django__django-17087,django/django,shard-2,completed,0,,Submitted,True,7936,2,176,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-17087/preds.json,,53,106,52,52,797104,9538,806642,25179,25179,52,0,0,200,0.26,65536,0.384201,52,41,10,1,1,3,16,0,0,2,52,398.517,7.663788,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,53,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/django__django-17087/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-17087/report.json
matplotlib__matplotlib-20859,matplotlib/matplotlib,shard-2,completed,0,,Submitted,True,11493,6,284,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-20859/preds.json,,33,66,32,32,247878,3509,251387,12086,12086,32,0,0,200,0.16,65536,0.184418,32,30,1,1,2,0,8,0,0,0,32,232.276,7.258625,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,88,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-20859/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/matplotlib__matplotlib-20859/report.json
matplotlib__matplotlib-23476,matplotlib/matplotlib,shard-2,completed,0,,Submitted,True,10767,7,262,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-23476/preds.json,,82,164,81,81,1980938,10176,1991114,40247,40247,81,0,0,200,0.405,65536,0.61412,81,70,10,1,4,0,18,0,0,1,81,581.27,7.176173,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,104,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"patching file sinus.pickle | patching file src/_macosx.m | The next patch would create the file test_dpi_fix.py, | which already exists!  Assuming -R. | patching file test_dpi_fix.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-23476/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/matplotlib__matplotlib-23476/report.json
matplotlib__matplotlib-24970,matplotlib/matplotlib,shard-2,completed,0,,Submitted,True,14236,7,314,5,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-24970/preds.json,,25,50,24,24,160440,3701,164141,10259,10259,24,0,0,200,0.12,65536,0.15654,24,23,0,1,1,0,7,0,0,0,24,230.217,9.592375,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,253,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-2/trajectories/matplotlib__matplotlib-24970/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/matplotlib__matplotlib-24970/report.json
