instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,2013325206,completed,True,16203,50,24,289320,3570,292890,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1960974,completed,True,12521,52,25,257265,3975,261240,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,338407113,completed,True,23335,72,35,463841,6402,470243,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,190795803,completed,True,22957,68,33,416530,6889,423419,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,516832653,completed,True,14024,96,47,714599,5019,719618,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1330966879,completed,True,16688,74,36,460601,4698,465299,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1270111494,completed,True,15821,64,31,354323,4519,358842,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,258280958,completed,True,13544,38,18,183577,2573,186150,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1657928709,completed,True,9302,48,23,262193,2117,264310,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,499194707,completed,True,21801,74,36,554314,6826,561140,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,168182026,completed,True,17345,126,62,1148075,8135,1156210,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1115470101,completed,True,17345,46,22,239202,4351,243553,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,781922938,completed,True,12815,52,25,283320,3264,286584,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1806558668,completed,True,12745,54,26,332475,3365,335840,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1319421942,completed,True,21411,88,43,625361,8156,633517,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1985312156,completed,True,21811,106,52,922602,7165,929767,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,383998392,completed,True,24081,108,53,889832,8096,897928,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1169313030,model_terminated,False,0,136,67,1400465,9417,1409882,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1547950455,model_terminated,False,0,64,31,458148,5210,463358,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,290224922,completed,True,16805,58,28,294494,3621,298115,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,899503623,completed,True,18791,62,30,384641,5327,389968,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,793261557,completed,True,22730,64,31,443992,5526,449518,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1574673310,completed,True,18242,52,25,331187,5138,336325,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,2017968279,completed,True,10415,68,33,468047,3362,471409,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,155667050,completed,True,10553,64,31,354878,3294,358172,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/report.json
