instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,280563509,completed,True,15822,86,42,579963,4630,584593,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/report.json
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,549156739,model_terminated,False,0,108,53,1006701,6577,1013278,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,2013325206,completed,True,13887,44,21,199084,2699,201783,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__0o3pm6o4/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1960974,completed,True,9808,26,12,77942,1836,79778,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__3gw7uk17/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,338407113,completed,True,10520,66,32,443758,3261,447019,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__47ssdi7p/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,190795803,completed,True,28627,92,45,741819,8637,750456,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__4soo00e0/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,516832653,model_terminated,False,0,140,69,1404396,7946,1412342,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6j969rx8.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1330966879,completed,True,20662,76,37,499168,5824,504992,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__6o73smtv/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1270111494,completed,True,12147,60,29,237681,3455,241136,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__78h9g9q7/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,258280958,completed,True,7744,42,20,215203,2954,218157,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__hiqlu8jy/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1657928709,completed,True,19083,86,42,620470,5387,625857,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__m075ggph/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,499194707,completed,True,17047,80,39,630773,7531,638304,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,168182026,completed,True,18019,110,54,971162,6735,977897,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1115470101,completed,True,11836,52,25,276140,3809,279949,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,781922938,completed,True,7939,66,32,412262,5320,417582,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1806558668,completed,True,30895,124,61,1135178,9890,1145068,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1319421942,completed,True,17317,84,41,634420,5777,640197,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1985312156,model_terminated,False,0,118,58,1108711,7202,1115913,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,383998392,completed,True,17547,74,36,471597,5221,476818,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1169313030,completed,True,21054,136,67,1344324,8127,1352451,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1547950455,completed,True,10709,116,57,1088421,4805,1093226,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,290224922,completed,True,9443,36,17,141874,1867,143741,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,899503623,completed,True,20604,74,36,493426,5989,499415,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-paper-a2-a2-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/report.json
